,tag_id,tag,learning_goal_id,learning_byte_id
8318,360,transfer,209,1417
8319,360,transfer,209,1418
8320,361,ions,383,553
8321,361,ions,372,555
8322,361,ions,462,604
8323,361,ions,383,554
8324,361,ions,383,661
8325,361,ions,372,556
8326,361,ions,372,662
8327,361,ions,375,662
8328,361,ions,373,580
8329,361,ions,332,1243
8330,361,ions,332,1244
8331,361,ions,101,1698
8332,361,ions,101,1699
8333,361,ions,101,1700
8334,361,ions,101,1701
8335,361,ions,350,579
8336,361,ions,1381,2317
8337,361,ions,1381,2318
8338,361,ions,1381,2319
8339,361,ions,1381,2320
8340,361,ions,1381,2322
8341,361,ions,1381,2323
8342,361,ions,1381,2324
8343,361,ions,1381,2325
8344,361,ions,1381,2326
8345,361,ions,1381,2327
8346,361,ions,1381,2328
8347,361,ions,1381,2329
8348,361,ions,1381,2330
8349,361,ions,1381,2331
8350,361,ions,1381,2332
8351,361,ions,1381,2333
8352,361,ions,1381,2335
8353,361,ions,1381,2337
8354,361,ions,1381,2336
8355,361,ions,1381,2338
8356,361,ions,1381,2339
8357,361,ions,1381,2340
8358,361,ions,1381,2341
8359,361,ions,1381,2342
8360,361,ions,1381,2343
8361,361,ions,1381,2345
8362,361,ions,1383,2346
8363,361,ions,1383,2348
8364,361,ions,1383,2351
8365,361,ions,1383,2352
8366,361,ions,1383,2350
8367,361,ions,1383,2353
8368,361,ions,1383,2354
8369,361,ions,1383,2355
8370,361,ions,1383,2356
8371,361,ions,1383,2357
8372,361,ions,1383,2358
8373,361,ions,1383,2359
8374,361,ions,1383,2360
8375,361,ions,1383,2361
8376,361,ions,1383,2362
8377,361,ions,1383,2363
8378,361,ions,1383,2364
8379,361,ions,1381,2321
8380,361,ions,1381,2334
8381,361,ions,1381,2344
8382,361,ions,1383,2349
8383,361,ions,1383,2347
8384,363,coulombic attraction,372,555
8385,363,coulombic attraction,372,556
8386,363,coulombic attraction,372,662
8387,363,coulombic attraction,375,662
8388,363,coulombic attraction,1341,1970
8389,363,coulombic attraction,1374,2261
8390,363,coulombic attraction,1374,2260
8391,363,coulombic attraction,1374,2262
8392,363,coulombic attraction,1374,2263
8393,363,coulombic attraction,1374,2289
8394,363,coulombic attraction,1381,2395
8395,363,coulombic attraction,1381,2396
8396,363,coulombic attraction,1381,2397
8397,363,coulombic attraction,1381,2398
8398,363,coulombic attraction,1381,2399
8399,363,coulombic attraction,1381,2400
8400,363,coulombic attraction,1381,2401
8401,363,coulombic attraction,1381,2402
8402,363,coulombic attraction,1381,2403
8403,363,coulombic attraction,1381,2404
8404,363,coulombic attraction,1381,2406
8405,363,coulombic attraction,1389,2682
8406,363,coulombic attraction,1389,2683
8407,363,coulombic attraction,1389,2687
8408,364,coulombic interaction,1242,558
8409,364,coulombic interaction,1341,1970
8410,364,coulombic interaction,1389,2682
8411,364,coulombic interaction,1389,2683
8412,364,coulombic interaction,1389,2687
8413,365,distance,1242,558
8414,365,distance,347,590
8415,365,distance,347,591
8416,365,distance,27,1295
8417,365,distance,384,1663
8418,365,distance,384,1664
8419,365,distance,384,1665
8420,365,distance,384,1666
8421,365,distance,1240,1708
8422,365,distance,1240,1709
8423,365,distance,1240,1711
8424,365,distance,1240,1710
8425,365,distance,350,1060
8426,366,share,389,559
8427,366,share,389,560
8428,366,share,389,663
8429,366,share,427,1642
8430,366,share,1381,1641
8431,366,share,1381,1634
8432,366,share,1392,1642
8433,366,share,1392,1640
8434,366,share,1392,1639
8435,366,share,1392,1638
8436,366,share,1381,1635
8437,366,share,1381,2527
8438,367,covalent,389,559
8439,367,covalent,383,567
8440,367,covalent,383,568
8441,367,covalent,389,560
8442,367,covalent,389,663
8443,367,covalent,455,667
8444,367,covalent,1307,983
8445,367,covalent,1307,984
8446,367,covalent,390,1010
8447,367,covalent,389,1034
8448,367,covalent,447,1584
8449,367,covalent,447,1583
8450,367,covalent,392,1618
8451,367,covalent,392,1619
8452,367,covalent,391,1643
8453,367,covalent,391,1644
8454,367,covalent,391,1645
8455,367,covalent,389,1685
8456,367,covalent,1374,2262
8457,367,covalent,1374,2263
8458,367,covalent,1374,2289
8459,367,covalent,1385,595
8460,367,covalent,1385,594
8461,367,covalent,1385,593
8462,367,covalent,1385,592
8463,367,covalent,427,1642
8464,367,covalent,1381,1641
8465,367,covalent,1381,1634
8466,367,covalent,1392,1642
8467,367,covalent,1392,1640
8468,367,covalent,1392,1639
8469,367,covalent,1385,668
8470,367,covalent,1385,667
8471,367,covalent,1392,1804
8472,367,covalent,1392,1638
8473,367,covalent,1381,1635
8474,367,covalent,1392,1805
8475,367,covalent,1385,2454
8476,367,covalent,1385,2455
8477,367,covalent,1385,2494
8478,367,covalent,1390,2320
8479,368,exceptions,403,561
8480,368,exceptions,403,562
8481,368,exceptions,403,664
8482,368,exceptions,401,1624
8483,368,exceptions,401,1625
8484,369,valence,403,561
8485,369,valence,403,562
8486,369,valence,403,664
8487,369,valence,351,1055
8488,369,valence,351,1056
8489,369,valence,392,1636
8490,369,valence,392,1637
8491,369,valence,408,1650
8492,369,valence,408,1651
8493,369,valence,408,1652
8494,369,valence,330,1680
8495,369,valence,347,1672
8496,369,valence,347,1673
8497,369,valence,330,1681
8498,369,valence,330,1682
8499,369,valence,380,1683
8500,369,valence,380,1684
8501,369,valence,389,1685
8502,369,valence,389,1686
8503,369,valence,101,1698
8504,369,valence,101,1699
8505,369,valence,101,1700
8506,369,valence,101,1701
8507,369,valence,347,1704
8508,369,valence,347,1705
8509,369,valence,1320,1674
8510,369,valence,1320,1675
8511,369,valence,373,1040
8512,369,valence,1380,2249
8513,369,valence,1374,2261
8514,369,valence,1374,2260
8515,369,valence,1381,2317
8516,369,valence,1381,2318
8517,369,valence,1381,2319
8518,369,valence,1381,2320
8519,369,valence,1381,2322
8520,369,valence,1381,2323
8521,369,valence,1381,2324
8522,369,valence,1381,2325
8523,369,valence,1381,2326
8524,369,valence,1381,2327
8525,369,valence,1381,2328
8526,369,valence,1381,2329
8527,369,valence,1381,2330
8528,369,valence,1381,2331
8529,369,valence,1381,2332
8530,369,valence,1381,2333
8531,369,valence,1381,2335
8532,369,valence,1381,2337
8533,369,valence,1381,2336
8534,369,valence,1381,2338
8535,369,valence,1381,2339
8536,369,valence,1381,2340
8537,369,valence,1381,2341
8538,369,valence,1381,2342
8539,369,valence,1381,2343
8540,369,valence,1381,2345
8541,369,valence,1383,2346
8542,369,valence,1383,2348
8543,369,valence,1383,2351
8544,369,valence,1383,2352
8545,369,valence,1383,2350
8546,369,valence,1383,2353
8547,369,valence,1383,2354
8548,369,valence,1383,2355
8549,369,valence,1383,2356
8550,369,valence,1383,2357
8551,369,valence,1383,2358
8552,369,valence,1383,2359
8553,369,valence,1383,2360
8554,369,valence,1383,2361
8555,369,valence,1383,2362
8556,369,valence,1383,2363
8557,369,valence,1383,2364
8558,369,valence,1384,2369
8559,369,valence,1384,2370
8560,369,valence,1384,2371
8561,369,valence,1384,2372
8562,369,valence,1384,2374
8563,369,valence,1384,2373
8564,369,valence,1384,2375
8565,369,valence,1384,2376
8566,369,valence,1384,2377
8567,369,valence,1384,2378
8568,369,valence,1384,2379
8569,369,valence,1384,2380
8570,369,valence,1384,2381
8571,369,valence,1384,2382
8572,369,valence,1384,2383
8573,369,valence,1384,2384
8574,369,valence,1384,2385
8575,369,valence,1384,2388
8576,369,valence,1381,2391
8577,369,valence,1381,660
8578,369,valence,1381,2394
8579,369,valence,1384,2490
8580,369,valence,1381,2321
8581,369,valence,1381,2334
8582,369,valence,1381,2344
8583,369,valence,1383,2349
8584,369,valence,1383,2347
8585,370,lewis,394,563
8586,370,lewis,420,589
8587,370,lewis,1381,563
8588,370,lewis,1381,2317
8589,370,lewis,1381,2318
8590,370,lewis,1381,2319
8591,370,lewis,1381,2320
8592,370,lewis,1381,2322
8593,370,lewis,1381,2323
8594,370,lewis,1381,2324
8595,370,lewis,1381,2325
8596,370,lewis,1381,2326
8597,370,lewis,1381,2327
8598,370,lewis,1381,2328
8599,370,lewis,1381,2329
8600,370,lewis,1381,2330
8601,370,lewis,1381,2331
8602,370,lewis,1381,2332
8603,370,lewis,1381,2333
8604,370,lewis,1381,1634
8605,370,lewis,1381,2335
8606,370,lewis,1381,1635
8607,370,lewis,1381,2337
8608,370,lewis,1381,2336
8609,370,lewis,1381,2338
8610,370,lewis,1381,2339
8611,370,lewis,1381,2340
8612,370,lewis,1381,2341
8613,370,lewis,1381,2342
8614,370,lewis,1381,2343
8615,370,lewis,1381,2345
8616,370,lewis,1383,2346
8617,370,lewis,1383,2348
8618,370,lewis,1383,2351
8619,370,lewis,1383,2352
8620,370,lewis,1383,2350
8621,370,lewis,1383,2353
8622,370,lewis,1383,2354
8623,370,lewis,1383,2355
8624,370,lewis,1383,2356
8625,370,lewis,1383,2357
8626,370,lewis,1383,2358
8627,370,lewis,1383,2359
8628,370,lewis,1383,2360
8629,370,lewis,1383,2361
8630,370,lewis,1383,2362
8631,370,lewis,1383,2363
8632,370,lewis,1383,2364
8633,370,lewis,1381,2321
8634,370,lewis,1381,2334
8635,370,lewis,1381,2344
8636,370,lewis,1383,2349
8637,370,lewis,1383,2347
8638,371,structure,394,563
8639,371,structure,420,589
8640,371,structure,4,307
8641,371,structure,4,306
8642,371,structure,1259,1267
8643,371,structure,1259,1268
8644,371,structure,1254,1277
8645,371,structure,1254,1278
8646,371,structure,515,1556
8647,371,structure,515,1557
8648,371,structure,470,1626
8649,371,structure,470,1627
8650,371,structure,9,1806
8651,371,structure,9,1807
8652,371,structure,1381,563
8653,371,structure,1389,2597
8654,372,formaldehyde,394,563
8655,372,formaldehyde,1381,563
8656,373,double bond,395,564
8657,373,double bond,391,1643
8658,373,double bond,391,1644
8659,373,double bond,391,1645
8660,373,double bond,437,1063
8661,373,double bond,437,1064
8662,373,double bond,427,1642
8663,373,double bond,1381,1641
8664,373,double bond,1392,1642
8665,373,double bond,1392,1640
8666,373,double bond,1392,1639
8667,373,double bond,1392,1638
8668,374,triple bond,395,564
8669,374,triple bond,391,1643
8670,374,triple bond,391,1644
8671,374,triple bond,391,1645
8672,374,triple bond,427,1642
8673,374,triple bond,1381,1641
8674,374,triple bond,1392,1642
8675,374,triple bond,1392,1640
8676,374,triple bond,1392,1639
8677,374,triple bond,1392,1638
8678,375,symmetry,383,567
8679,375,symmetry,383,568
8680,375,symmetry,415,1630
8681,375,symmetry,415,1631
8682,375,symmetry,1384,2503
8683,376,degeneracy,373,580
8684,376,degeneracy,1234,569
8685,376,degeneracy,295,571
8686,376,degeneracy,295,1716
8687,376,degeneracy,295,1718
8688,376,degeneracy,295,1717
8689,376,degeneracy,295,1719
8690,376,degeneracy,295,1720
8691,376,degeneracy,295,1721
8692,376,degeneracy,295,1722
8693,376,degeneracy,295,1723
8694,376,degeneracy,350,579
8695,376,degeneracy,1386,2657
8696,376,degeneracy,1398,2927
8697,376,degeneracy,1398,2928
8698,377,moment,414,570
8699,377,moment,554,1256
8700,377,moment,554,1257
8701,378,temporary,414,570
8702,379,permanent,414,570
8703,380,bond order,419,572
8704,380,bond order,420,589
8705,380,bond order,426,851
8706,380,bond order,426,852
8707,380,bond order,426,853
8708,380,bond order,455,1571
8709,380,bond order,455,1587
8710,380,bond order,455,1588
8711,380,bond order,457,1589
8712,380,bond order,457,1590
8713,380,bond order,457,1591
8714,380,bond order,457,1592
8715,380,bond order,462,1597
8716,380,bond order,462,1598
8717,380,bond order,1383,2297
8718,380,bond order,1383,1981
8719,380,bond order,1383,2092
8720,380,bond order,1383,2418
8721,380,bond order,1383,2419
8722,380,bond order,1383,2420
8723,380,bond order,1383,2449
8724,380,bond order,1385,2493
8725,380,bond order,1385,2517
8726,381,electron spin,323,573
8727,381,electron spin,323,574
8728,381,electron spin,1373,2200
8729,381,electron spin,1373,636
8730,381,electron spin,1373,2215
8731,381,electron spin,1373,2216
8732,381,electron spin,1373,2217
8733,381,electron spin,1373,2218
8734,381,electron spin,1373,2219
8735,381,electron spin,1373,2221
8736,381,electron spin,1373,2223
8737,381,electron spin,1373,2222
8738,381,electron spin,1373,2225
8739,381,electron spin,1373,2227
8740,381,electron spin,1373,2232
8741,381,electron spin,1373,2233
8742,381,electron spin,1373,2239
8743,381,electron spin,1373,2240
8744,381,electron spin,1373,2296
8745,381,electron spin,1373,2234
8746,381,electron spin,1373,2228
8747,381,electron spin,1373,2230
8748,382,number,180,575
8749,382,number,179,576
8750,382,number,179,665
8751,383,formal,406,577
8752,383,formal,406,581
8753,383,formal,406,578
8754,383,formal,406,666
8755,384,charge,406,577
8756,384,charge,406,581
8757,384,charge,406,578
8758,384,charge,406,666
8759,384,charge,60,12
8760,384,charge,1302,417
8761,384,charge,1296,972
8762,384,charge,388,1035
8763,384,charge,388,1036
8764,384,charge,388,1037
8765,384,charge,414,1628
8766,384,charge,414,1629
8767,384,charge,1309,989
8768,384,charge,1309,990
8769,384,charge,1299,1832
8770,384,charge,357,1042
8771,384,charge,1296,1942
8772,384,charge,1296,1943
8773,384,charge,1341,1970
8774,385,nuclear charge,347,590
8775,385,nuclear charge,347,591
8776,385,nuclear charge,1302,417
8777,385,nuclear charge,373,580
8778,385,nuclear charge,76,971
8779,385,nuclear charge,70,313
8780,385,nuclear charge,1296,313
8781,385,nuclear charge,1296,976
8782,385,nuclear charge,350,579
8783,386,screening,347,584
8784,386,screening,347,585
8785,386,screening,347,681
8786,386,screening,348,683
8787,386,screening,348,684
8788,386,screening,347,682
8789,386,screening,347,1083
8790,386,screening,347,1084
8791,386,screening,348,1093
8792,386,screening,348,1094
8793,386,screening,375,1657
8794,386,screening,375,1656
8795,386,screening,375,1658
8796,386,screening,346,1676
8797,386,screening,346,1677
8798,386,screening,346,1678
8799,386,screening,346,1679
8800,386,screening,347,1672
8801,386,screening,347,1673
8802,386,screening,347,1704
8803,386,screening,347,1705
8804,387,effective nuclear charge,347,584
8805,387,effective nuclear charge,347,585
8806,387,effective nuclear charge,347,590
8807,387,effective nuclear charge,347,591
8808,387,effective nuclear charge,373,687
8809,387,effective nuclear charge,373,688
8810,387,effective nuclear charge,396,691
8811,387,effective nuclear charge,347,681
8812,387,effective nuclear charge,348,683
8813,387,effective nuclear charge,348,684
8814,387,effective nuclear charge,347,682
8815,387,effective nuclear charge,410,1008
8816,387,effective nuclear charge,410,1009
8817,387,effective nuclear charge,348,1093
8818,387,effective nuclear charge,348,1094
8819,387,effective nuclear charge,374,1095
8820,387,effective nuclear charge,346,1096
8821,387,effective nuclear charge,346,1097
8822,387,effective nuclear charge,346,1098
8823,387,effective nuclear charge,346,1099
8824,387,effective nuclear charge,346,1102
8825,387,effective nuclear charge,346,1676
8826,387,effective nuclear charge,346,1677
8827,387,effective nuclear charge,346,1678
8828,387,effective nuclear charge,346,1679
8829,387,effective nuclear charge,350,1101
8830,387,effective nuclear charge,350,1100
8831,387,effective nuclear charge,1374,2262
8832,387,effective nuclear charge,1374,2263
8833,387,effective nuclear charge,1374,2289
8834,388,aufbau,332,587
8835,388,aufbau,332,588
8836,388,aufbau,373,687
8837,388,aufbau,373,688
8838,388,aufbau,1321,1085
8839,388,aufbau,1321,1087
8840,388,aufbau,1321,1089
8841,388,aufbau,1321,1088
8842,388,aufbau,1321,1091
8843,388,aufbau,1321,1092
8844,388,aufbau,348,1093
8845,388,aufbau,348,1094
8846,388,aufbau,374,1095
8847,388,aufbau,455,1587
8848,388,aufbau,455,1588
8849,388,aufbau,330,1682
8850,388,aufbau,1320,1674
8851,388,aufbau,1320,1675
8852,388,aufbau,373,1090
8853,389,resonance,420,589
8854,389,resonance,404,1620
8855,389,resonance,404,1621
8856,389,resonance,404,1622
8857,389,resonance,404,1623
8858,389,resonance,1383,2354
8859,389,resonance,1383,2355
8860,389,resonance,1383,2356
8861,389,resonance,1383,2357
8862,389,resonance,1383,2358
8863,389,resonance,1383,2359
8864,389,resonance,1383,2360
8865,389,resonance,1383,2361
8866,389,resonance,1383,2362
8867,389,resonance,1383,2363
8868,389,resonance,1383,2364
8869,390,molecular orbitals,445,606
8870,390,molecular orbitals,443,609
8871,390,molecular orbitals,455,667
8872,390,molecular orbitals,457,602
8873,390,molecular orbitals,457,670
8874,390,molecular orbitals,443,610
8875,390,molecular orbitals,443,671
8876,390,molecular orbitals,457,680
8877,390,molecular orbitals,461,701
8878,390,molecular orbitals,461,702
8879,390,molecular orbitals,461,703
8880,390,molecular orbitals,455,1568
8881,390,molecular orbitals,455,1569
8882,390,molecular orbitals,455,1570
8883,390,molecular orbitals,455,1571
8884,390,molecular orbitals,455,1572
8885,390,molecular orbitals,455,1573
8886,390,molecular orbitals,455,1574
8887,390,molecular orbitals,458,1575
8888,390,molecular orbitals,458,1576
8889,390,molecular orbitals,458,1577
8890,390,molecular orbitals,458,1578
8891,390,molecular orbitals,458,1579
8892,390,molecular orbitals,458,1580
8893,390,molecular orbitals,458,1585
8894,390,molecular orbitals,458,1586
8895,390,molecular orbitals,455,1587
8896,390,molecular orbitals,455,1588
8897,390,molecular orbitals,457,1589
8898,390,molecular orbitals,457,1590
8899,390,molecular orbitals,457,1591
8900,390,molecular orbitals,457,1592
8901,390,molecular orbitals,455,1593
8902,390,molecular orbitals,455,1594
8903,390,molecular orbitals,341,1691
8904,390,molecular orbitals,341,1692
8905,390,molecular orbitals,927,1982
8906,390,molecular orbitals,887,1989
8907,390,molecular orbitals,1022,2026
8908,390,molecular orbitals,1031,2027
8909,390,molecular orbitals,999,2029
8910,390,molecular orbitals,1130,2082
8911,390,molecular orbitals,1130,2083
8912,390,molecular orbitals,1167,2109
8913,390,molecular orbitals,901,2115
8914,390,molecular orbitals,922,2086
8915,390,molecular orbitals,461,2089
